pref,pref_code,cat,date,shop,addr,lat,lon,lat_i,lon_i
tokyo,13,コンビニ,2025-07-01,法人番号4010001030181ミニストップ株式会社ミニストップ新大塚店,文京区大塚６丁目１０番６号日神パレス新大塚１階１０１号室,35.726173,139.726746,8574,6356
tokyo,13,コンビニ,2025-07-04,渡辺恵ファミリーマート仲御徒町店,台東区上野５丁目２４番１１号ＮＴＴ上野ビル１階,35.707588,139.775955,8569,6364
tokyo,13,コンビニ,2025-07-16,法人番号6010601054470株式会社ヤマケンフロンティアセブン－イレブン豊洲セイルパーク店,江東区豊洲２丁目１番９号豊洲セイルパークビル１階１０３区,35.656776,139.793976,8557,6367
tokyo,13,コンビニ,2025-07-01,法人番号7010102000865有限会社岩崎企画ローソン世田谷駒沢二丁目店,世田谷区駒沢２丁目１１番１号駒沢フォーラムガーデン１階,35.632347,139.659409,8551,6345
tokyo,13,コンビニ,2025-07-01,法人番号1010902000351有限会社アールイーアイローソン世田谷瀬田五丁目店,世田谷区瀬田５丁目２０番３０号,35.624165,139.627258,8549,6340
tokyo,13,コンビニ,2025-07-01,法人番号8010102005459有限会社ハーベストローソン代々木八幡駅北店,渋谷区代々木５丁目７番２号アーバン代々木１階,35.669785,139.68869,8560,6350
tokyo,13,コンビニ,2025-07-31,石香丹ファミリーマート東中野ギンザ通り店,中野区東中野３丁目１番２０号不二園ビル１階,35.70665,139.682724,8569,6349
tokyo,13,コンビニ,2025-07-16,櫻井宏樹ファミリーマートサンシャインシティアルパＢ１店,豊島区東池袋３丁目１番１号サンシャインシティ専門店街アルパ地下１階Ｂ１＿６８,35.727703,139.720245,8574,6355
tokyo,13,コンビニ,2025-07-15,李榕ファミリーマート板橋東新町二丁目店,板橋区東新町２丁目１１番１１号,35.755642,139.683624,8581,6349
tokyo,13,コンビニ,2025-07-01,田中泰雄セブン－イレブン練馬富士見台駅南店,練馬区貫井３丁目１番９号フラックス１階,35.735474,139.629852,8576,6340
tokyo,13,コンビニ,2025-07-01,法人番号1010701035020株式会社ローソンアーバンワークスローソン東新小岩一丁目店,葛飾区東新小岩１丁目３番１号,35.71851,139.857819,8572,6377
tokyo,13,コンビニ,2025-07-01,石橋勝一ローソンストア１００上篠崎店,江戸川区上篠崎２丁目１番１８号篠崎貸店舗１階,35.709435,139.901749,8570,6384
tokyo,13,コンビニ,2025-07-01,中澤海斗セブン－イレブン江戸川上篠崎３丁目店,江戸川区上篠崎３丁目１番１８号,35.709686,139.899078,8570,6383
tokyo,13,コンビニ,2025-07-01,法人番号2013301010706株式会社ファミリーマートファミリーマート瑞江一丁目店,江戸川区瑞江１丁目４番１１号,35.698452,139.893478,8567,6382
tokyo,13,スーパー,2025-07-30,法人番号5010501024698株式会社アンビカコーポレーションアンビカベジ＆ヴィーガンショップサニーモール,江戸川区西葛西４丁目２番２８号サニーモール西葛西２階,35.668137,139.861313,8560,6377
tokyo,13,コンビニ,2025-07-04,坂本裕司ファミリーマート八王子暁町店,八王子市暁町１丁目２１番８号,35.66972,139.331238,8560,6292
tokyo,13,コンビニ,2025-07-15,稲盛竣介ファミリーマート立川富士見通り店,立川市富士見町３丁目４番１２号,35.696827,139.395462,8567,6303
tokyo,13,スーパー,2025-07-25,法人番号7120001197420株式会社パル３ＣＯＩＮＳ＋ｐｌｕｓイオンモールむさし村山店,武蔵村山市榎１丁目１番地の３イオンモールむさし村山２階２０１１区画,35.746552,139.385162,8579,6301
tokyo,13,コンビニ,2025-07-16,法人番号3013102006976有限会社ヨシコーセブン－イレブン瑞穂殿ヶ谷店,西多摩郡瑞穂町大字殿ケ谷８１２番地１,35.763069,139.357986,8583,6297
tokyo,13,コンビニ,2025-07-31,法人番号2013301010706株式会社ファミリーマートファミリーマート瑞穂ルート１６店,西多摩郡瑞穂町大字駒形富士山４２３番地５,35.784924,139.354996,8588,6296
tokyo,13,コンビニ,2025-07-10,法人番号9012701011745株式会社春日屋ファミリーマート狛江西野川店,狛江市西野川３丁目１０番１２号,35.643963,139.571045,8554,6331
tokyo,13,コンビニ,2025-07-24,法人番号2013301010706株式会社ファミリーマートファミリーマート国領二丁目店,調布市国領町２丁目１０番地２五香屋プラザビル１階,35.65147,139.557831,8556,6329
tokyo,13,コンビニ,2025-07-16,法人番号5021001019287株式会社アイワジャパンセブン－イレブン稲城スカイテラス南山店,稲城市大字矢野口南山東部土地区画整理事業地内８０－１街区３－２画地,35.633862,139.51416,8552,6322
tokyo,13,コンビニ,2025-07-31,法人番号2013301010706株式会社ファミリーマートファミリーマート東久留米前沢店,東久留米市前沢４丁目４番１２号,35.745243,139.514038,8578,6322
tokyo,13,コンビニ,2025-07-31,法人番号9012701017916株式会社ＬａＰｌｕｓファミリーマート滝山中央通り店,東久留米市前沢５丁目２４番１２号,35.743057,139.509491,8578,6321
tottori,31,コンビニ,2025-07-01,法人番号3270005003943特定非営利活動法人あかり広場ローソン日南生山店,日野郡日南町生山393番地２,35.17411,133.318222,8441,5330
tottori,31,コンビニ,2025-07-01,船越博之ローソン鳥取三朝温泉店,東伯郡三朝町大字大瀬字石原1090番地１,35.413544,133.868332,8499,5418
yamagata,06,コンビニ,2025-07-01,金子勝史ローソン川西中小松店,東置賜郡川西町大字中小松字田仲2505番地1,38.012032,140.053085,9122,6408
yamagata,06,コンビニ,2025-07-15,法人番号1390001015288株式会社矩久セブン－イレブン南陽蒲生田南店,南陽市蒲生田607番地の3,38.059059,140.145004,9134,6423
yamaguchi,35,コンビニ,2025-07-01,山内学ファミリーマート豊浦湯玉店,下関市豊浦町宇賀7430番地30,34.217777,130.938232,8212,4950
yamaguchi,35,スーパー,2025-07-09,法人番号1250001003892富士商株式会社富士商株式会社買取大吉イオンタウン周南久米店,周南市久米中央五丁目8番1号ｲｵﾝﾀｳﾝ周南久米1階,34.036911,131.8423,8168,5094
yamanashi,19,スーパー,2025-07-03,法人番号5011001016616株式会社ハンズハンズイオンモール甲府昭和店,中巨摩郡昭和町飯喰１５０５番地１イオンモール甲府昭和３階,35.622814,138.522202,8549,6163
yamanashi,19,コンビニ,2025-07-31,法人番号2013301010706株式会社ファミリーマートファミリーマート甲府朝日店,甲府市朝日５丁目７番１６号,35.673515,138.56662,8561,6170
yamanashi,19,ドラッグ・薬局,2025-07-19,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス塩山店,甲州市塩山下於曽８５４番地４,35.699455,138.727921,8567,6196
yamanashi,19,コンビニ,2025-07-31,若杉武史ファミリーマート甲州塩山店,甲州市塩山西広門田３５３番１,35.69043,138.719696,8565,6195
aichi,23,コンビニ,2025-08-01,法人番号3180001127664金昌株式会社ローソン北名古屋熊之庄店,北名古屋市熊之庄江川10番地,35.254269,136.887787,8461,5902
aichi,23,コンビニ,2025-08-01,法人番号5180001138288株式会社条将ローソン昭和川原通店,名古屋市昭和区川原通4丁目11番地,35.154415,136.950592,8437,5912
aichi,23,コンビニ,2025-08-20,石井孝憲ローソン新瑞橋駅前店,名古屋市瑞穂区瑞穂通8丁目9番地2,35.117996,136.936325,8428,5909
aichi,23,コンビニ,2025-08-01,法人番号7180001157534愛信商事株式会社ローソン熱田川並店,名古屋市熱田区川並町2番23号,35.137348,136.893524,8432,5902
aichi,23,コンビニ,2025-08-01,浅野雅信ファミリーマート三河一宮店,豊川市一宮町幸213番地,34.852016,137.4198,8364,5987
aichi,23,コンビニ,2025-08-18,長谷川智哉ファミリーマート豊橋東雲店,豊橋市東雲町5番地,34.765438,137.40918,8343,5985
aichi,23,コンビニ,2025-08-31,法人番号1180302004135有限会社仁満ファミリーマート岡崎竜美南店,岡崎市竜美南二丁目1番地1,34.938965,137.170334,8385,5947
aichi,23,ドラッグ・薬局,2025-08-01,法人番号2180002073223有限会社メルシー愛知薬局東茨店,瀬戸市東茨町29番地,35.220921,137.102661,8453,5936
aichi,23,コンビニ,2025-08-21,笠井翔セブン－イレブン大府半月町店,大府市半月町二丁目5番地1,35.002995,136.942047,8400,5910
aichi,23,スーパー,2025-08-25,法人番号4140001022100株式会社Ｇ－7スーパーマート業務スーパー西尾店,西尾市上町泡原15番地,34.870548,137.045685,8368,5927
aichi,23,ドラッグ・薬局,2025-08-18,法人番号7180301016951株式会社スギ薬局スギドラッグ高蔵寺北店,春日井市東神明町一丁目12番地4,35.272289,137.024506,8465,5923
aichi,23,コンビニ,2025-08-19,李鑫ファミリーマート扶桑柏森店,丹羽郡扶桑町大字柏森字寺裏355番地1,35.352493,136.904297,8484,5904
aichi,23,コンビニ,2025-08-19,李鑫ファミリーマート名鉄扶桑駅／Ｓ店,丹羽郡扶桑町大字高雄字下山91番地1,35.359913,136.916153,8486,5906
akita,05,コンビニ,2025-08-01,佐藤由香利セブン－イレブン秋田保戸野桜町店,秋田市保戸野桜町4番15号,39.730793,140.118881,9535,6419
akita,05,コンビニ,2025-08-01,佐藤由香利セブン－イレブン秋田広面屋敷田店,秋田市広面字屋敷田316番地,39.717663,140.14035,9532,6422
akita,05,コンビニ,2025-08-20,法人番号3410002013682有限会社オーケー企画ローソン横手幸町店,横手市幸町3番57号,39.323734,140.565201,9437,6490
aomori,02,コンビニ,2025-08-01,法人番号2420002015159有限会社ＯＤＡＧＩＲＩローソン青森浪岡店,青森市浪岡大字浪岡字若松30番地1,40.712044,140.5914,9770,6494
chiba,12,コンビニ,2025-08-18,吉田寛ファミリーマートウェリス稲毛店,千葉市稲毛区稲毛東４丁目５番１号ウェリス稲毛ＴＳＵＤＯＩハウス棟,35.640293,140.089462,8553,6414
chiba,12,コンビニ,2025-08-21,木下裕太セブン－イレブン千葉駅前大通り店,千葉市中央区富士見２丁目３番１号塚本大千葉ビル１階,35.611683,140.116653,8546,6418
chiba,12,コンビニ,2025-08-14,法人番号4040003005369神作合同会社セブン－イレブン千葉大高町店,千葉市緑区大高町２８番地６,35.533546,140.254776,8528,6440
chiba,12,コンビニ,2025-08-14,友野裕太セブン－イレブン千葉山王東店,千葉市稲毛区山王町４１６番地１,35.660248,140.146561,8558,6423
chiba,12,コンビニ,2025-08-31,法人番号2013301010706株式会社ファミリーマートファミリーマート船橋実籾街道店,船橋市習志野２丁目１２番１３号,35.707275,140.058365,8569,6409
chiba,12,スーパー,2025-08-20,法人番号6040001051280株式会社富分スーパー富分のぞみ野店,袖ケ浦市のぞみ野６６番地１,35.418774,140.025909,8500,6404
chiba,12,コンビニ,2025-08-15,法人番号4040001107398日本コネクション株式会社ファミリーマート鎌ヶ谷南初富店,鎌ケ谷市南初富２丁目１０番５４号,35.774349,140.007874,8585,6401
chiba,12,コンビニ,2025-08-25,齋藤幸一ファミリーマート北松戸駅東口店,松戸市上本郷９０５番地の１,35.800907,139.91243,8592,6385
chiba,12,コンビニ,2025-08-31,法人番号2013301010706株式会社ファミリーマートファミリーマート小金原八丁目店,松戸市小金原８丁目７番地の５,35.812283,139.939972,8594,6390
chiba,12,コンビニ,2025-08-08,法人番号2040001077783株式会社たつきセブン－イレブン柏増尾６丁目店,柏市増尾６丁目２５番８号,35.831467,139.980316,8599,6396
ehime,38,コンビニ,2025-08-07,大武彦仁セブン－イレブン松山千舟町６丁目店,松山市千舟町６丁目２番７号,33.836662,132.760498,8120,5241
ehime,38,コンビニ,2025-08-31,法人番号2013301010706株式会社ファミリーマートファミリーマート松山松末店,松山市松末２丁目１９番２８号,33.827618,132.788025,8118,5246
ehime,38,ドラッグ・薬局,2025-08-19,法人番号9290001044133株式会社ドラッグストアモリドラッグストアモリ徳常店,新居浜市徳常町１０番３５号,33.965454,133.282852,8151,5325
fukuoka,40,コンビニ,2025-08-20,法人番号9290801029127株式会社ヒートファミリーマート中間垣生店,中間市大字垣生１３０８番地,33.823124,130.692429,8117,4910
fukuoka,40,コンビニ,2025-08-31,法人番号2013301010706株式会社ファミリーマートファミリーマート小倉下石田一丁目店,北九州市小倉南区下石田一丁目１８番３号エクセレント・リッチ伊崎１階,33.839615,130.892487,8121,4942
fukuoka,40,コンビニ,2025-08-01,法人番号6290802014898有限会社鳴水商店セブン－イレブン八幡紅梅１丁目店,北九州市八幡西区紅梅一丁目２番１３号,33.86747,130.776581,8128,4924
fukuoka,40,コンビニ,2025-08-16,法人番号6290001089759株式会社一家セブン－イレブン福岡鳥飼１丁目店,福岡市中央区鳥飼一丁目８番１号,33.582016,130.366974,8059,4858
